date,sku_id,units_sold,revenue,unit_price,promo_flag,year,month,category,subcategory,launch_date,unit_cost,list_price,total_cost,profit,profit_margin_pct,day_of_week,day_of_month,week_of_year,quarter,is_weekend,product_age_days,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,price_difference,discount_pct,promo_discount
2025-02-02,SKU018,10,37396.5,3739.65,0,2025,2,Bedding,Mattress Protectors,2024-02-10,2581.31,3739.65,25813.1,11583.400000000001,30.974556442447827,6,2,5,1,1,358,12.0,12.0,7.0,9.0,7.666666666666667,2.516611478423564,0.0,0.0,0.0
2025-02-02,SKU082,14,8078.0,577.0,0,2025,2,Kitchen,Cookware,2024-03-26,410.83,577.0,5751.62,2326.38,28.798960138648184,6,2,5,1,1,313,14.0,30.0,13.0,17.0,15.0,5.97215762238963,0.0,0.0,0.0
2025-02-02,SKU019,12,110847.24,9237.27,0,2025,2,Furniture,Tables,2024-01-09,6246.28,9237.27,74955.36,35891.880000000005,32.37958834157711,6,2,5,1,1,390,8.0,11.0,8.0,8.285714285714286,8.3,2.1380899352993894,0.0,0.0,0.0
2025-02-02,SKU059,3,22560.51,7520.17,0,2025,2,Furniture,Chairs,2024-11-12,4143.79,7520.17,12431.369999999999,10129.14,44.89765523917678,6,2,5,1,1,82,4.0,2.0,3.0,2.4285714285714284,2.533333333333333,0.7867957924694432,0.0,0.0,0.0
2025-02-02,SKU055,5,3830.75,766.15,0,2025,2,Electronics,Smart Lighting,2024-06-09,439.18,766.15,2195.9,1634.85,42.67702147099131,6,2,5,1,1,238,3.0,6.0,6.0,4.142857142857143,4.566666666666666,1.2149857925879228,0.0,0.0,0.0
2025-02-02,SKU058,5,51993.2,10398.64,0,2025,2,Electronics,Fans,2024-09-20,5159.77,10398.64,25798.850000000002,26194.349999999995,50.38033819807205,6,2,5,1,1,135,3.0,3.0,4.0,2.4285714285714284,2.966666666666667,0.5345224838248464,0.0,0.0,0.0
2025-02-02,SKU001,12,130988.64,10915.72,0,2025,2,Bedding,Bedsheets,2024-09-27,5936.35,10915.72,71236.20000000001,59752.43999999999,45.61650537023667,6,2,5,1,1,128,10.0,9.0,6.0,7.714285714285714,8.366666666666667,1.3801311186846963,0.0,0.0,0.0
2025-02-02,SKU056,10,92289.0,9228.9,0,2025,2,Bedding,Mattress Protectors,2024-05-14,5851.24,9228.9,58512.399999999994,33776.600000000006,36.59872790906826,6,2,5,1,1,264,6.0,9.0,9.0,7.142857142857143,7.366666666666666,1.0690449676496818,0.0,0.0,0.0
2025-02-02,SKU072,5,14864.3,2972.86,0,2025,2,Home Decor,Rugs,2024-12-07,2226.94,2972.86,11134.7,3729.5999999999985,25.090989821249565,6,2,5,1,1,57,5.0,8.0,5.0,5.142857142857143,4.666666666666667,1.9518001458970666,0.0,0.0,0.0
2025-02-02,SKU093,19,144078.33,7583.07,0,2025,2,Home Decor,Lamps,2024-08-29,5559.15,7583.07,105623.84999999999,38454.479999999996,26.689981762004045,6,2,5,1,1,157,19.0,19.0,11.0,14.428571428571429,14.1,3.5523298860111288,0.0,0.0,0.0
2025-02-02,SKU006,7,31741.64,4534.52,0,2025,2,Furniture,Tables,2024-02-28,3378.93,4534.52,23652.51,8089.130000000001,25.48428499598635,6,2,5,1,1,340,4.0,6.0,5.0,5.428571428571429,5.266666666666667,1.397276262011548,0.0,0.0,0.0
2025-02-02,SKU021,15,169238.7,11282.58,0,2025,2,Kitchen,Cookware,2024-08-18,5313.29,11282.58,79699.35,89539.35,52.90713648828548,6,2,5,1,1,168,11.0,21.0,14.0,13.142857142857142,12.4,4.220133150686568,0.0,0.0,0.0
2025-02-02,SKU015,7,92514.24,13216.32,0,2025,2,Bedding,Pillows,2024-07-20,7190.17,13216.32,50331.19,42183.05,45.59627793515896,6,2,5,1,1,197,4.0,6.0,4.0,4.571428571428571,4.633333333333334,0.7867957924694469,0.0,0.0,0.0
2025-02-02,SKU012,5,5982.2,1196.44,0,2025,2,Bedding,Bedsheets,2024-09-20,564.79,1196.44,2823.95,3158.25,52.79412256360536,6,2,5,1,1,135,3.0,6.0,6.0,4.142857142857143,4.033333333333333,1.0690449676496974,0.0,0.0,0.0
2025-02-02,SKU077,18,21527.46,1195.97,0,2025,2,Kitchen,Dinnerware,2024-02-27,904.11,1195.97,16273.98,5253.48,24.40362216443556,6,2,5,1,1,341,20.0,18.0,19.0,15.857142857142858,15.9,5.459809869356611,0.0,0.0,0.0
2025-02-02,SKU061,5,65352.55,13070.51,0,2025,2,Electronics,Speakers,2024-04-08,6057.43,13070.51,30287.15,35065.4,53.65574870452645,6,2,5,1,1,300,4.0,5.0,4.0,4.428571428571429,4.666666666666667,0.5345224838248328,0.0,0.0,0.0
2025-02-02,SKU086,17,185966.91,10939.23,0,2025,2,Home Decor,Rugs,2024-11-20,7127.44,10939.23,121166.48,64800.43000000001,34.84513992301104,6,2,5,1,1,74,8.0,19.0,13.0,13.142857142857142,13.0,3.804758924845338,0.0,0.0,0.0
2025-02-02,SKU025,4,12143.68,3035.92,0,2025,2,Electronics,Speakers,2024-09-11,2271.73,3035.92,9086.92,3056.76,25.171611900181823,6,2,5,1,1,144,6.0,6.0,6.0,4.714285714285714,4.766666666666667,1.1126972805283355,0.0,0.0,0.0
2025-02-02,SKU053,15,101937.9,6795.86,0,2025,2,Bedding,Pillows,2024-08-14,3166.58,6795.86,47498.7,54439.2,53.40427848719662,6,2,5,1,1,172,18.0,14.0,13.0,12.0,11.266666666666667,3.8297084310253457,0.0,0.0,0.0
2025-02-03,SKU028,4,16016.04,4004.01,0,2025,2,Electronics,Fans,2024-06-19,1863.57,4004.01,7454.28,8561.760000000002,53.45740894753012,0,3,6,1,0,229,10.0,10.0,10.0,8.285714285714286,8.1,1.4960264830862082,0.0,0.0,0.0
2025-02-03,SKU006,4,18138.08,4534.52,0,2025,2,Furniture,Tables,2024-02-28,3378.93,4534.52,13515.72,4622.360000000002,25.484284995986357,0,3,6,1,0,341,7.0,4.0,4.0,5.571428571428571,5.333333333333333,1.5118578920369128,0.0,0.0,0.0
2025-02-03,SKU046,3,26413.8,8804.6,0,2025,2,Furniture,Sofas,2024-05-07,4286.69,8804.6,12860.07,13553.73,51.31306362583196,0,3,6,1,0,272,3.0,4.0,4.0,2.5714285714285716,2.966666666666667,0.9759000729485336,0.0,0.0,0.0
2025-02-03,SKU064,7,20236.72,2890.96,0,2025,2,Furniture,Chairs,2024-11-18,1605.09,2890.96,11235.63,9001.090000000002,44.478996596286365,0,3,6,1,0,77,9.0,8.0,8.0,7.571428571428571,7.4,1.6183471874253885,0.0,0.0,0.0
2025-02-03,SKU067,6,62107.92,10351.32,0,2025,2,Furniture,Sofas,2024-10-25,5758.61,10351.32,34551.659999999996,27556.260000000002,44.36835108952288,0,3,6,1,0,101,10.0,6.0,9.0,7.0,6.8,1.9148542155126815,0.0,0.0,0.0
2025-02-03,SKU037,5,32427.5,6485.5,0,2025,2,Bedding,Pillows,2024-10-21,4128.81,6485.5,20644.050000000003,11783.449999999997,36.33783054506205,0,3,6,1,0,105,9.0,7.0,8.0,7.571428571428571,7.633333333333334,1.1338934190277106,0.0,0.0,0.0
2025-02-03,SKU042,6,55371.24,9228.54,0,2025,2,Electronics,Accessories,2024-04-07,5178.18,9228.54,31069.08,24302.159999999996,43.88949931408435,0,3,6,1,0,302,9.0,4.0,14.0,7.428571428571429,7.5,2.070196678027047,0.0,0.0,0.0
2025-02-03,SKU091,10,124824.3,12482.43,0,2025,2,Electronics,Accessories,2024-11-18,6617.29,12482.43,66172.9,58651.40000000001,46.98716515934799,0,3,6,1,0,77,12.0,6.0,9.0,7.285714285714286,7.466666666666667,2.4299715851758306,0.0,0.0,0.0
2025-02-03,SKU043,5,40577.3,8115.46,0,2025,2,Furniture,Sofas,2024-05-03,4213.13,8115.46,21065.65,19511.65,48.08513627077208,0,3,6,1,0,276,7.0,4.0,6.0,5.142857142857143,5.033333333333333,1.3451854182691119,0.0,0.0,0.0
2025-02-03,SKU008,6,81231.6,13538.6,0,2025,2,Kitchen,Dinnerware,2024-02-24,7870.88,13538.6,47225.28,34006.32000000001,41.86341276055131,0,3,6,1,0,345,8.0,6.0,9.0,6.714285714285714,6.333333333333333,1.6035674514745575,0.0,0.0,0.0
2025-02-03,SKU031,4,15776.32,3944.08,0,2025,2,Bedding,Pillows,2024-11-26,2797.46,3944.08,11189.84,4586.48,29.071925518752153,0,3,6,1,0,69,4.0,5.0,5.0,4.142857142857143,4.366666666666666,1.214985792587916,0.0,0.0,0.0
2025-02-03,SKU050,18,85033.8,4724.1,0,2025,2,Kitchen,Appliances,2024-01-09,2447.31,4724.1,44051.58,40982.22,48.195211786372006,0,3,6,1,0,391,16.0,16.0,24.0,15.857142857142858,16.4,1.3451854182694432,0.0,0.0,0.0
2025-02-03,SKU022,11,42517.09,3865.19,0,2025,2,Furniture,Chairs,2024-09-24,2847.91,3865.19,31327.01,11190.079999999998,26.3190166589482,0,3,6,1,0,132,11.0,7.0,12.0,9.285714285714286,9.333333333333334,2.5634797778466383,0.0,0.0,0.0
2025-02-03,SKU056,7,64602.3,9228.9,0,2025,2,Bedding,Mattress Protectors,2024-05-14,5851.24,9228.9,40958.68,23643.620000000003,36.59872790906826,0,3,6,1,0,265,10.0,7.0,9.0,7.285714285714286,7.4,1.3801311186846967,0.0,0.0,0.0
2025-02-03,SKU017,16,167182.4,10448.9,0,2025,2,Home Decor,Wall Art,2024-02-22,4817.98,10448.9,77087.68,90094.72,53.89007455330227,0,3,6,1,0,347,17.0,10.0,34.0,14.571428571428571,15.333333333333334,3.3094381626465097,0.0,0.0,0.0
2025-02-03,SKU048,7,97142.15,13877.45,0,2025,2,Bedding,Mattress Protectors,2024-12-11,7862.7,13877.45,55038.9,42103.24999999999,43.34189638586339,0,3,6,1,0,54,5.0,5.0,7.0,8.0,8.2,2.2360679774997925,0.0,0.0,0.0
2025-02-03,SKU059,2,15040.34,7520.17,0,2025,2,Furniture,Chairs,2024-11-12,4143.79,7520.17,8287.58,6752.76,44.89765523917678,0,3,6,1,0,83,3.0,2.0,2.0,2.5714285714285716,2.533333333333333,0.7867957924694432,0.0,0.0,0.0
2025-02-03,SKU068,5,68005.8,13601.16,0,2025,2,Home Decor,Wall Art,2024-01-26,6537.87,13601.16,32689.35,35316.450000000004,51.931526428628146,0,3,6,1,0,374,4.0,4.0,7.0,4.714285714285714,4.533333333333333,0.7559289460184546,0.0,0.0,0.0
2025-02-03,SKU095,7,75230.12,10747.16,0,2025,2,Bedding,Pillows,2024-04-23,5142.86,10747.16,36000.02,39230.1,52.146799712668276,0,3,6,1,0,286,5.0,7.0,7.0,6.285714285714286,6.5,0.9511897312113332,0.0,0.0,0.0
2025-02-03,SKU002,9,13985.37,1553.93,0,2025,2,Home Decor,Wall Art,2024-08-02,747.24,1553.93,6725.16,7260.210000000001,51.91289182910428,0,3,6,1,0,185,14.0,8.0,12.0,8.857142857142858,10.166666666666666,2.734262327610578,0.0,0.0,0.0
2025-02-03,SKU005,6,43981.32,7330.22,0,2025,2,Furniture,Chairs,2024-11-09,4340.62,7330.22,26043.72,17937.6,40.784587638570194,0,3,6,1,0,86,9.0,6.0,7.0,7.0,7.566666666666666,2.1602468994692807,0.0,0.0,0.0
2025-02-03,SKU075,6,48600.9,8100.15,0,2025,2,Bedding,Pillows,2024-02-16,5686.24,8100.15,34117.44,14483.46,29.800806157910653,0,3,6,1,0,353,11.0,6.0,4.0,6.285714285714286,5.566666666666666,2.214669705568275,0.0,0.0,0.0
2025-02-03,SKU089,11,150774.25,13706.75,0,2025,2,Home Decor,Lamps,2024-06-08,7539.77,13706.75,82937.47,67836.78,44.99228482317106,0,3,6,1,0,240,19.0,14.0,17.0,12.857142857142858,13.1,3.338091841585124,0.0,0.0,0.0
2025-02-03,SKU003,7,50225.56,7175.08,0,2025,2,Bedding,Mattress Protectors,2024-05-31,5311.84,7175.08,37182.880000000005,13042.679999999993,25.968212201118302,0,3,6,1,0,248,10.0,3.0,9.0,7.571428571428571,8.1,2.2253945610567683,0.0,0.0,0.0
2025-02-03,SKU025,3,9107.76,3035.92,0,2025,2,Electronics,Speakers,2024-09-11,2271.73,3035.92,6815.1900000000005,2292.5699999999997,25.171611900181816,0,3,6,1,0,145,4.0,5.0,5.0,4.428571428571429,4.7,0.9759000729484846,0.0,0.0,0.0
2025-02-03,SKU094,2,8970.84,4485.42,0,2025,2,Electronics,Speakers,2024-03-30,2922.81,4485.42,5845.62,3125.2200000000003,34.837540297229694,0,3,6,1,0,310,3.0,3.0,4.0,3.142857142857143,3.2,0.6900655593423698,0.0,0.0,0.0
2025-02-03,SKU065,11,13785.42,1253.22,0,2025,2,Home Decor,Wall Art,2024-12-25,842.2,1253.22,9264.2,4521.219999999999,32.79711463270614,0,3,6,1,0,40,14.0,8.0,11.0,12.428571428571429,11.466666666666667,5.15936504029785,0.0,0.0,0.0
2025-02-03,SKU010,13,99282.17,7637.09,0,2025,2,Bedding,Bedsheets,2024-11-11,4637.32,7637.09,60285.159999999996,38997.01,39.278966203095685,0,3,6,1,0,84,11.0,8.0,14.0,9.857142857142858,10.4,2.609506430251463,0.0,0.0,0.0
2025-02-03,SKU038,3,15389.13,5129.71,0,2025,2,Furniture,Chairs,2024-03-21,2354.21,5129.71,7062.63,8326.5,54.10637248499428,0,3,6,1,0,319,3.0,2.0,3.0,2.857142857142857,2.7333333333333334,0.3779644730092537,0.0,0.0,0.0
2025-02-03,SKU079,7,16063.6,2294.8,0,2025,2,Furniture,Beds,2024-05-01,1504.57,2294.8,10531.99,5531.610000000001,34.43568066933938,0,3,6,1,0,278,7.0,7.0,8.0,6.571428571428571,6.466666666666667,0.7867957924694073,0.0,0.0,0.0
2025-02-03,SKU011,13,53669.33,4128.41,0,2025,2,Home Decor,Lamps,2024-12-05,2155.9,4128.41,28026.7,25642.63,47.778926996107465,0,3,6,1,0,60,15.0,12.0,16.0,14.0,14.233333333333333,1.6329931618554545,0.0,0.0,0.0
2025-02-03,SKU020,9,104572.08,11619.12,0,2025,2,Kitchen,Appliances,2024-03-21,5777.33,11619.12,51995.97,52576.11,50.27738761627386,0,3,6,1,0,319,18.0,20.0,29.0,17.714285714285715,18.933333333333334,1.8898223650456678,0.0,0.0,0.0
2025-02-03,SKU055,4,3064.6,766.15,0,2025,2,Electronics,Smart Lighting,2024-06-09,439.18,766.15,1756.72,1307.8799999999999,42.67702147099131,0,3,6,1,0,239,5.0,5.0,4.0,4.0,4.533333333333333,1.0000000000000147,0.0,0.0,0.0
2025-02-03,SKU044,5,36273.95,7254.79,0,2025,2,Kitchen,Dinnerware,2024-09-08,5517.25,7254.79,27586.25,8687.699999999997,23.95024528621779,0,3,6,1,0,148,4.0,4.0,6.0,4.571428571428571,5.233333333333333,0.9759000729485402,0.0,0.0,0.0
2025-02-03,SKU045,29,120016.5,4138.5,0,2025,2,Kitchen,Appliances,2024-05-26,2984.73,4138.5,86557.17,33459.33,27.878941645523742,0,3,6,1,0,253,20.0,16.0,20.0,16.142857142857142,16.9,2.5448360411213717,0.0,0.0,0.0
2025-02-03,SKU063,8,31248.16,3906.02,0,2025,2,Furniture,Chairs,2024-07-09,2653.87,3906.02,21230.96,10017.2,32.0569275118919,0,3,6,1,0,209,11.0,8.0,10.0,8.428571428571429,8.6,2.070196678027058,0.0,0.0,0.0
2025-02-03,SKU007,6,45893.16,7648.86,0,2025,2,Bedding,Mattress Protectors,2024-09-27,3811.74,7648.86,22870.44,23022.720000000005,50.16590707634864,0,3,6,1,0,129,5.0,6.0,5.0,4.857142857142857,5.5,1.4638501094228498,0.0,0.0,0.0
2025-02-03,SKU083,2,26629.36,13314.68,0,2025,2,Electronics,Fans,2024-04-03,6887.05,13314.68,13774.1,12855.26,48.274761391186274,0,3,6,1,0,306,3.0,3.0,4.0,3.2857142857142856,3.3,0.4879500364742711,0.0,0.0,0.0
2025-02-03,SKU032,3,5181.0,1727.0,0,2025,2,Furniture,Tables,2024-07-08,1147.4,1727.0,3442.2000000000003,1738.7999999999997,33.561088592935725,0,3,6,1,0,210,6.0,4.0,5.0,4.428571428571429,4.466666666666667,0.9759000729485287,0.0,0.0,0.0
2025-02-03,SKU098,11,68760.89,6250.99,0,2025,2,Bedding,Pillows,2024-04-05,2924.19,6250.99,32166.09,36594.8,53.22036989340889,0,3,6,1,0,304,12.0,12.0,14.0,13.285714285714286,14.1,2.627691364061284,0.0,0.0,0.0
2025-02-03,SKU092,6,6959.76,1159.96,0,2025,2,Kitchen,Dinnerware,2024-10-11,834.08,1159.96,5004.4800000000005,1955.2799999999997,28.09407220938653,0,3,6,1,0,115,7.0,5.0,7.0,6.428571428571429,7.2,1.2724180205606472,0.0,0.0,0.0
2025-02-03,SKU018,9,33656.85,3739.65,0,2025,2,Bedding,Mattress Protectors,2024-02-10,2581.31,3739.65,23231.79,10425.059999999998,30.974556442447813,0,3,6,1,0,359,10.0,5.0,7.0,8.714285714285714,7.766666666666667,2.2146697055682627,0.0,0.0,0.0
2025-02-03,SKU071,9,62791.02,6976.78,0,2025,2,Kitchen,Cookware,2024-07-04,4478.36,6976.78,40305.24,22485.78,35.81050283941876,0,3,6,1,0,214,12.0,14.0,10.0,11.571428571428571,11.1,3.823486317361127,0.0,0.0,0.0
2025-02-03,SKU100,2,15422.8,7711.4,0,2025,2,Furniture,Beds,2024-09-29,4414.32,7711.4,8828.64,6594.16,42.75591980703893,0,3,6,1,0,127,4.0,3.0,3.0,3.4285714285714284,3.2333333333333334,0.7867957924694388,0.0,0.0,0.0
2025-02-03,SKU041,7,33431.79,4775.97,0,2025,2,Bedding,Blankets,2024-07-21,3146.34,4775.97,22024.38,11407.41,34.12144548646662,0,3,6,1,0,197,15.0,10.0,33.0,10.714285714285714,12.1,2.0586634591635247,0.0,0.0,0.0
2025-02-03,SKU097,7,64908.69,9272.67,0,2025,2,Electronics,Smart Lighting,2024-07-10,4734.62,9272.67,33142.34,31766.350000000006,48.94005717878454,0,3,6,1,0,208,6.0,6.0,9.0,7.857142857142857,7.533333333333333,3.236694374850752,0.0,0.0,0.0
2025-02-03,SKU009,9,19722.51,2191.39,0,2025,2,Electronics,Fans,2024-05-14,1613.04,2191.39,14517.36,5205.149999999998,26.391924760083775,0,3,6,1,0,265,11.0,11.0,9.0,9.714285714285714,10.166666666666666,1.9760470401187107,0.0,0.0,0.0
2025-02-03,SKU029,3,39544.92,13181.64,0,2025,2,Kitchen,Appliances,2024-03-26,7079.6,13181.64,21238.800000000003,18306.119999999995,46.29196367068133,0,3,6,1,0,314,5.0,5.0,5.0,4.428571428571429,4.4,0.7867957924694003,0.0,0.0,0.0
2025-02-03,SKU001,6,65494.32,10915.72,0,2025,2,Bedding,Bedsheets,2024-09-27,5936.35,10915.72,35618.100000000006,29876.219999999994,45.61650537023667,0,3,6,1,0,129,12.0,8.0,10.0,8.142857142857142,8.566666666666666,2.1157009420498087,0.0,0.0,0.0
2025-02-03,SKU078,6,41441.64,6906.94,0,2025,2,Electronics,Speakers,2024-10-05,3598.02,6906.94,21588.12,19853.52,47.907177418654285,0,3,6,1,0,121,6.0,6.0,9.0,5.714285714285714,6.366666666666666,0.7559289460184228,0.0,0.0,0.0
2025-02-03,SKU088,11,119216.9,10837.9,0,2025,2,Electronics,Smart Lighting,2024-01-04,5042.05,10837.9,55462.55,63754.34999999999,53.47761097629614,0,3,6,1,0,396,14.0,8.0,11.0,12.285714285714286,12.033333333333333,2.6276913640611608,0.0,0.0,0.0
2025-02-03,SKU012,4,4785.76,1196.44,0,2025,2,Bedding,Bedsheets,2024-09-20,564.79,1196.44,2259.16,2526.6000000000004,52.79412256360537,0,3,6,1,0,136,5.0,5.0,2.0,4.0,4.0,0.8164965809277254,0.0,0.0,0.0
2025-02-03,SKU076,5,38787.75,7757.55,0,2025,2,Electronics,Speakers,2024-05-03,5802.38,7757.55,29011.9,9775.849999999999,25.20344696457,0,3,6,1,0,276,5.0,4.0,5.0,5.285714285714286,5.833333333333333,1.6035674514745395,0.0,0.0,0.0
2025-02-03,SKU053,13,88346.18,6795.86,0,2025,2,Bedding,Pillows,2024-08-14,3166.58,6795.86,41165.54,47180.63999999999,53.40427848719661,0,3,6,1,0,173,15.0,7.0,18.0,12.142857142857142,11.333333333333334,3.9339789623472092,0.0,0.0,0.0
2025-02-03,SKU080,6,31813.98,5302.33,0,2025,2,Furniture,Chairs,2024-08-24,2455.49,5302.33,14732.939999999999,17081.04,53.69035876680629,0,3,6,1,0,163,11.0,7.0,6.0,6.428571428571429,6.633333333333334,2.2990681342044437,0.0,0.0,0.0
2025-02-03,SKU052,10,32569.7,3256.97,0,2025,2,Bedding,Blankets,2024-04-22,1544.54,3256.97,15445.4,17124.300000000003,52.577395554764095,0,3,6,1,0,287,11.0,14.0,14.0,11.142857142857142,10.933333333333334,1.5735915849389128,0.0,0.0,0.0
2025-02-03,SKU061,5,65352.55,13070.51,0,2025,2,Electronics,Speakers,2024-04-08,6057.43,13070.51,30287.15,35065.4,53.65574870452645,0,3,6,1,0,301,5.0,4.0,6.0,4.428571428571429,4.7,0.5345224838248328,0.0,0.0,0.0
2025-02-03,SKU019,7,64660.89,9237.27,0,2025,2,Furniture,Tables,2024-01-09,6246.28,9237.27,43723.96,20936.93,32.37958834157711,0,3,6,1,0,391,12.0,8.0,10.0,8.428571428571429,8.433333333333334,2.3704530408864035,0.0,0.0,0.0
2025-02-03,SKU021,11,124108.38,11282.58,0,2025,2,Kitchen,Cookware,2024-08-18,5313.29,11282.58,58446.19,65662.19,52.90713648828548,0,3,6,1,0,169,15.0,10.0,17.0,12.285714285714286,12.433333333333334,2.690370836538186,0.0,0.0,0.0
2025-02-03,SKU015,3,39648.96,13216.32,0,2025,2,Bedding,Pillows,2024-07-20,7190.17,13216.32,21570.510000000002,18078.449999999997,45.596277935158945,0,3,6,1,0,198,7.0,4.0,5.0,4.714285714285714,4.733333333333333,1.1126972805283761,0.0,0.0,0.0
2025-02-03,SKU093,14,106162.98,7583.07,0,2025,2,Home Decor,Lamps,2024-08-29,5559.15,7583.07,77828.09999999999,28334.880000000005,26.68998176200405,0,3,6,1,0,158,19.0,14.0,16.0,14.428571428571429,14.366666666666667,3.5523298860111288,0.0,0.0,0.0
2025-02-03,SKU030,4,22839.96,5709.99,0,2025,2,Furniture,Sofas,2024-05-13,3815.32,5709.99,15261.28,7578.6799999999985,33.18166931991124,0,3,6,1,0,266,8.0,6.0,8.0,7.714285714285714,8.866666666666667,1.7043362064927245,0.0,0.0,0.0
2025-02-03,SKU082,15,8655.0,577.0,0,2025,2,Kitchen,Cookware,2024-03-26,410.83,577.0,6162.45,2492.55,28.798960138648184,0,3,6,1,0,314,14.0,14.0,14.0,14.714285714285714,15.033333333333333,1.704336206492678,0.0,0.0,0.0
2025-02-03,SKU077,11,13155.67,1195.97,0,2025,2,Kitchen,Dinnerware,2024-02-27,904.11,1195.97,9945.210000000001,3210.459999999999,24.403622164435557,0,3,6,1,0,342,18.0,12.0,23.0,15.857142857142858,15.866666666666667,5.459809869356611,0.0,0.0,0.0
2025-02-03,SKU099,8,96289.92,12036.24,0,2025,2,Electronics,Accessories,2024-07-01,6081.71,12036.24,48653.68,47636.24,49.47167886316657,0,3,6,1,0,217,10.0,8.0,11.0,8.714285714285714,9.033333333333333,1.380131118684725,0.0,0.0,0.0
2025-02-03,SKU057,5,23701.3,4740.26,0,2025,2,Bedding,Blankets,2024-01-22,2178.72,4740.26,10893.599999999999,12807.7,54.03796416230334,0,3,6,1,0,378,7.0,5.0,6.0,6.714285714285714,6.766666666666667,1.4960264830861376,0.0,0.0,0.0
2025-02-03,SKU081,12,64529.28,5377.44,0,2025,2,Electronics,Speakers,2024-12-14,3530.92,5377.44,42371.04,22158.239999999998,34.33827248653634,0,3,6,1,0,51,18.0,12.0,17.0,15.0,13.433333333333334,3.0550504633038957,0.0,0.0,0.0
2025-02-03,SKU086,12,131270.76,10939.23,0,2025,2,Home Decor,Rugs,2024-11-20,7127.44,10939.23,85529.28,45741.48000000001,34.84513992301104,0,3,6,1,0,75,17.0,17.0,13.0,12.857142857142858,13.133333333333333,3.3380918415850864,0.0,0.0,0.0
2025-02-03,SKU023,9,98382.96,10931.44,0,2025,2,Electronics,Fans,2024-06-20,5209.19,10931.44,46882.71,51500.25000000001,52.34671735837182,0,3,6,1,0,228,13.0,9.0,13.0,9.857142857142858,9.366666666666667,1.6761634196950341,0.0,0.0,0.0
2025-02-03,SKU087,14,121016.0,8644.0,0,2025,2,Home Decor,Rugs,2024-05-26,4174.15,8644.0,58438.09999999999,62577.90000000001,51.7104349838038,0,3,6,1,0,253,11.0,12.0,16.0,13.714285714285714,13.333333333333334,4.151878519188053,0.0,0.0,0.0
2025-02-03,SKU014,6,6681.78,1113.63,0,2025,2,Home Decor,Cushions,2024-11-05,541.11,1113.63,3246.66,3435.12,51.41025295654751,0,3,6,1,0,90,12.0,9.0,9.0,9.857142857142858,8.8,1.77281052085584,0.0,0.0,0.0
2025-02-03,SKU096,6,83386.62,13897.77,0,2025,2,Bedding,Bedsheets,2024-10-03,7750.37,13897.77,46502.22,36884.399999999994,44.23299565325948,0,3,6,1,0,123,7.0,3.0,6.0,4.857142857142857,4.766666666666667,1.6761634196950532,0.0,0.0,0.0
2025-02-03,SKU054,5,34405.8,6881.16,0,2025,2,Furniture,Sofas,2024-12-03,4039.23,6881.16,20196.15,14209.650000000001,41.30015869417365,0,3,6,1,0,62,6.0,4.0,4.0,5.285714285714286,5.433333333333334,1.3801311186847067,0.0,0.0,0.0
2025-02-03,SKU039,9,46605.33,5178.37,0,2025,2,Bedding,Pillows,2024-12-08,2445.58,5178.37,22010.22,24595.11,52.77316993571336,0,3,6,1,0,57,12.0,10.0,17.0,12.857142857142858,11.8,3.1320159337914943,0.0,0.0,0.0
2025-02-03,SKU073,7,60285.89,8612.27,0,2025,2,Kitchen,Dinnerware,2024-04-10,4321.27,8612.27,30248.890000000003,30036.999999999996,49.82426236056231,0,3,6,1,0,299,9.0,3.0,7.0,6.857142857142857,6.8,2.410295378065494,0.0,0.0,0.0
2025-02-03,SKU033,6,22998.6,3833.1,0,2025,2,Furniture,Chairs,2024-08-20,2646.82,3833.1,15880.920000000002,7117.679999999997,30.948318593305668,0,3,6,1,0,167,9.0,7.0,8.0,7.714285714285714,7.7,0.9511897312113707,0.0,0.0,0.0
2025-02-03,SKU040,18,134516.34,7473.13,0,2025,2,Kitchen,Storage,2024-05-09,4388.2,7473.13,78987.59999999999,55528.740000000005,41.28029353162598,0,3,6,1,0,270,27.0,14.0,20.0,19.428571428571427,17.933333333333334,6.754187413675146,0.0,0.0,0.0
2025-02-03,SKU051,17,121846.65,7167.45,0,2025,2,Kitchen,Dinnerware,2024-05-31,3414.71,7167.45,58050.07,63796.579999999994,52.35809109236897,0,3,6,1,0,248,11.0,10.0,20.0,12.0,13.133333333333333,2.8867513459480927,0.0,0.0,0.0
2025-02-03,SKU036,4,4889.24,1222.31,0,2025,2,Furniture,Chairs,2024-04-22,799.67,1222.31,3198.68,1690.56,34.57715309536861,0,3,6,1,0,287,4.0,4.0,4.0,4.428571428571429,4.533333333333333,0.5345224838248716,0.0,0.0,0.0
2025-02-03,SKU070,9,39776.22,4419.58,0,2025,2,Bedding,Blankets,2024-05-22,3191.99,4419.58,28727.909999999996,11048.310000000005,27.77616877621857,0,3,6,1,0,257,7.0,8.0,8.0,8.714285714285714,8.333333333333334,1.79947082168488,0.0,0.0,0.0
2025-02-03,SKU034,9,25471.44,2830.16,0,2025,2,Kitchen,Cookware,2024-11-13,2010.23,2830.16,18092.07,7379.369999999999,28.97115357435622,0,3,6,1,0,82,9.0,7.0,12.0,8.428571428571429,9.3,1.9023794624226538,0.0,0.0,0.0
