date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-06-10,SKU047,8,60602.48,7575.31,1
2024-06-11,SKU047,7,53866.89,7695.27,1
2024-06-12,SKU047,7,54839.12,7834.16,1
2024-06-13,SKU047,9,72161.1,8017.9,1
2024-06-14,SKU047,10,74038.4,7403.84,1
2024-06-15,SKU047,10,81247.1,8124.71,1
2024-06-16,SKU047,11,88346.83,8031.53,1
2024-06-17,SKU047,7,51596.93,7370.99,1
2024-06-18,SKU047,5,39274.25,7854.85,1
2024-06-19,SKU047,6,44816.7,7469.45,1
2024-06-20,SKU047,8,62914.72,7864.34,1
2024-06-21,SKU047,5,43042.5,8608.5,0
2024-06-22,SKU047,6,51651.0,8608.5,0
2024-06-23,SKU047,7,60259.5,8608.5,0
2024-06-24,SKU047,4,34434.0,8608.5,0
2024-06-25,SKU047,6,51651.0,8608.5,0
2024-06-26,SKU047,4,34434.0,8608.5,0
2024-06-27,SKU047,6,51651.0,8608.5,0
2024-06-28,SKU047,7,60259.5,8608.5,0
2024-06-29,SKU047,7,60259.5,8608.5,0
2024-06-30,SKU047,7,60259.5,8608.5,0
2024-07-01,SKU047,4,34434.0,8608.5,0
2024-07-02,SKU047,4,34434.0,8608.5,0
2024-07-03,SKU047,4,34434.0,8608.5,0
2024-07-04,SKU047,3,25825.5,8608.5,0
2024-07-05,SKU047,5,43042.5,8608.5,0
2024-07-06,SKU047,6,51651.0,8608.5,0
2024-07-07,SKU047,6,51651.0,8608.5,0
2024-07-08,SKU047,5,43042.5,8608.5,0
2024-07-09,SKU047,5,43042.5,8608.5,0
2024-07-10,SKU047,5,43042.5,8608.5,0
2024-07-11,SKU047,6,51651.0,8608.5,0
2024-07-12,SKU047,5,43042.5,8608.5,0
2024-07-13,SKU047,7,60259.5,8608.5,0
2024-07-14,SKU047,6,51651.0,8608.5,0
2024-07-15,SKU047,6,51651.0,8608.5,0
2024-07-16,SKU047,5,43042.5,8608.5,0
2024-07-17,SKU047,5,43042.5,8608.5,0
2024-07-18,SKU047,5,43042.5,8608.5,0
2024-07-19,SKU047,6,51651.0,8608.5,0
2024-07-20,SKU047,5,43042.5,8608.5,0
2024-07-21,SKU047,7,60259.5,8608.5,0
2024-07-22,SKU047,6,51651.0,8608.5,0
2024-07-23,SKU047,5,43042.5,8608.5,0
2024-07-24,SKU047,6,51651.0,8608.5,0
2024-07-25,SKU047,3,25825.5,8608.5,0
2024-07-26,SKU047,6,51651.0,8608.5,0
2024-07-27,SKU047,7,60259.5,8608.5,0
2024-07-28,SKU047,7,60259.5,8608.5,0
2024-07-29,SKU047,5,43042.5,8608.5,0
2024-07-30,SKU047,5,43042.5,8608.5,0
2024-07-31,SKU047,4,34434.0,8608.5,0
2024-08-01,SKU047,4,34434.0,8608.5,0
2024-08-02,SKU047,5,43042.5,8608.5,0
2024-08-03,SKU047,7,60259.5,8608.5,0
2024-08-04,SKU047,7,60259.5,8608.5,0
2024-08-05,SKU047,5,43042.5,8608.5,0
2024-08-06,SKU047,5,43042.5,8608.5,0
2024-08-07,SKU047,5,43042.5,8608.5,0
2024-08-08,SKU047,5,43042.5,8608.5,0
2024-08-09,SKU047,6,51651.0,8608.5,0
2024-08-10,SKU047,8,65055.84,8131.98,1
2024-08-11,SKU047,7,52745.35,7535.05,1
2024-08-12,SKU047,3,23292.15,7764.05,1
2024-08-13,SKU047,6,48406.44,8067.74,1
2024-08-14,SKU047,8,61532.16,7691.52,1
2024-08-15,SKU047,5,39848.15,7969.63,1
2024-08-16,SKU047,10,73494.8,7349.48,1
2024-08-17,SKU047,11,81011.7,7364.7,1
2024-08-18,SKU047,10,74287.5,7428.75,1
2024-08-19,SKU047,8,61927.52,7740.94,1
2024-08-20,SKU047,6,46156.86,7692.81,1
2024-08-21,SKU047,5,43042.5,8608.5,0
2024-08-22,SKU047,5,43042.5,8608.5,0
2024-08-23,SKU047,8,68868.0,8608.5,0
2024-08-24,SKU047,9,77476.5,8608.5,0
2024-08-25,SKU047,9,77476.5,8608.5,0
2024-08-26,SKU047,4,34434.0,8608.5,0
2024-08-27,SKU047,5,43042.5,8608.5,0
2024-08-28,SKU047,6,51651.0,8608.5,0
2024-08-29,SKU047,6,51651.0,8608.5,0
2024-08-30,SKU047,7,60259.5,8608.5,0
2024-08-31,SKU047,9,77476.5,8608.5,0
2024-09-01,SKU047,6,51651.0,8608.5,0
2024-09-02,SKU047,5,43042.5,8608.5,0
2024-09-03,SKU047,5,43042.5,8608.5,0
2024-09-04,SKU047,6,51651.0,8608.5,0
2024-09-05,SKU047,4,34434.0,8608.5,0
2024-09-06,SKU047,5,43042.5,8608.5,0
2024-09-07,SKU047,8,68868.0,8608.5,0
2024-09-08,SKU047,8,68868.0,8608.5,0
2024-09-09,SKU047,6,51651.0,8608.5,0
2024-09-10,SKU047,7,60259.5,8608.5,0
2024-09-11,SKU047,6,51651.0,8608.5,0
2024-09-12,SKU047,5,43042.5,8608.5,0
2024-09-13,SKU047,5,43042.5,8608.5,0
2024-09-14,SKU047,5,43042.5,8608.5,0
2024-09-15,SKU047,6,51651.0,8608.5,0
2024-09-16,SKU047,6,51651.0,8608.5,0
2024-09-17,SKU047,3,25825.5,8608.5,0
2024-09-18,SKU047,5,43042.5,8608.5,0
2024-09-19,SKU047,5,43042.5,8608.5,0
2024-09-20,SKU047,5,43042.5,8608.5,0
2024-09-21,SKU047,7,60259.5,8608.5,0
2024-09-22,SKU047,4,34434.0,8608.5,0
2024-09-23,SKU047,4,34434.0,8608.5,0
2024-09-24,SKU047,5,43042.5,8608.5,0
2024-09-25,SKU047,6,51651.0,8608.5,0
2024-09-26,SKU047,6,51651.0,8608.5,0
2024-09-27,SKU047,7,60259.5,8608.5,0
2024-09-28,SKU047,5,43042.5,8608.5,0
2024-09-29,SKU047,6,51651.0,8608.5,0
2024-09-30,SKU047,4,34434.0,8608.5,0
2024-10-01,SKU047,5,43042.5,8608.5,0
2024-10-02,SKU047,5,43042.5,8608.5,0
2024-10-03,SKU047,8,68868.0,8608.5,0
2024-10-04,SKU047,8,68868.0,8608.5,0
2024-10-05,SKU047,8,68868.0,8608.5,0
2024-10-06,SKU047,7,60259.5,8608.5,0
2024-10-07,SKU047,7,60259.5,8608.5,0
2024-10-08,SKU047,7,60259.5,8608.5,0
2024-10-09,SKU047,5,43042.5,8608.5,0
2024-10-10,SKU047,14,120519.0,8608.5,0
2024-10-11,SKU047,7,60259.5,8608.5,0
2024-10-12,SKU047,9,77476.5,8608.5,0
2024-10-13,SKU047,8,68868.0,8608.5,0
2024-10-14,SKU047,7,60259.5,8608.5,0
2024-10-15,SKU047,8,68868.0,8608.5,0
2024-10-16,SKU047,6,51651.0,8608.5,0
2024-10-17,SKU047,4,34434.0,8608.5,0
2024-10-18,SKU047,6,51651.0,8608.5,0
2024-10-19,SKU047,6,51651.0,8608.5,0
2024-10-20,SKU047,16,126152.0,7884.5,1
2024-10-21,SKU047,8,61946.16,7743.27,1
2024-10-22,SKU047,7,54232.08,7747.44,1
2024-10-23,SKU047,10,74389.5,7438.95,1
2024-10-24,SKU047,12,92474.52,7706.21,1
2024-10-25,SKU047,12,89014.56,7417.88,1
2024-10-26,SKU047,12,93605.28,7800.44,1
2024-10-27,SKU047,12,95567.76,7963.98,1
2024-10-28,SKU047,9,67885.74,7542.86,1
2024-10-29,SKU047,12,96516.84,8043.07,1
2024-10-30,SKU047,9,69451.47,7716.83,1
2024-10-31,SKU047,11,81505.6,7409.6,1
2024-11-01,SKU047,12,95788.32,7982.36,1
2024-11-02,SKU047,10,77392.5,7739.25,1
2024-11-03,SKU047,12,96014.64,8001.22,1
2024-11-04,SKU047,8,63315.6,7914.45,1
2024-11-05,SKU047,11,88095.48,8008.68,1
2024-11-06,SKU047,7,60259.5,8608.5,0
2024-11-07,SKU047,9,77476.5,8608.5,0
2024-11-08,SKU047,5,43042.5,8608.5,0
2024-11-09,SKU047,12,103302.0,8608.5,0
2024-11-10,SKU047,10,86085.0,8608.5,0
2024-11-11,SKU047,7,60259.5,8608.5,0
2024-11-12,SKU047,6,51651.0,8608.5,0
2024-11-13,SKU047,4,34434.0,8608.5,0
2024-11-14,SKU047,6,51651.0,8608.5,0
2024-11-15,SKU047,8,68868.0,8608.5,0
2024-11-16,SKU047,10,86085.0,8608.5,0
2024-11-17,SKU047,8,68868.0,8608.5,0
2024-11-18,SKU047,7,60259.5,8608.5,0
2024-11-19,SKU047,7,60259.5,8608.5,0
2024-11-20,SKU047,10,79243.5,7924.35,1
2024-11-21,SKU047,8,62926.72,7865.84,1
2024-11-22,SKU047,9,70637.58,7848.62,1
2024-11-23,SKU047,10,79069.0,7906.9,1
2024-11-24,SKU047,9,66604.68,7400.52,1
2024-11-25,SKU047,9,70934.58,7881.62,1
2024-11-26,SKU047,11,85283.11,7753.01,1
2024-11-27,SKU047,8,63363.84,7920.48,1
2024-11-28,SKU047,13,102467.3,7882.1,1
2024-11-29,SKU047,11,85011.3,7728.3,1
2024-11-30,SKU047,11,82397.48,7490.68,1
2024-12-01,SKU047,14,110142.48,7867.32,1
2024-12-02,SKU047,6,44648.1,7441.35,1
2024-12-03,SKU047,9,65947.59,7327.51,1
2024-12-04,SKU047,11,81205.41,7382.31,1
2024-12-05,SKU047,9,66334.68,7370.52,1
2024-12-06,SKU047,7,60259.5,8608.5,0
2024-12-07,SKU047,10,86085.0,8608.5,0
2024-12-08,SKU047,8,68868.0,8608.5,0
2024-12-09,SKU047,8,68868.0,8608.5,0
2024-12-10,SKU047,5,43042.5,8608.5,0
2024-12-11,SKU047,5,43042.5,8608.5,0
2024-12-12,SKU047,7,60259.5,8608.5,0
2024-12-13,SKU047,10,86085.0,8608.5,0
2024-12-14,SKU047,7,60259.5,8608.5,0
2024-12-15,SKU047,10,86085.0,8608.5,0
2024-12-16,SKU047,8,68868.0,8608.5,0
2024-12-17,SKU047,9,77476.5,8608.5,0
2024-12-18,SKU047,8,68868.0,8608.5,0
2024-12-19,SKU047,7,60259.5,8608.5,0
2024-12-20,SKU047,7,60259.5,8608.5,0
2024-12-21,SKU047,7,60259.5,8608.5,0
2024-12-22,SKU047,8,68868.0,8608.5,0
2024-12-23,SKU047,7,60259.5,8608.5,0
2024-12-24,SKU047,8,68868.0,8608.5,0
2024-12-25,SKU047,8,68868.0,8608.5,0
2024-12-26,SKU047,6,51651.0,8608.5,0
2024-12-27,SKU047,9,77476.5,8608.5,0
2024-12-28,SKU047,9,77476.5,8608.5,0
2024-12-29,SKU047,8,68868.0,8608.5,0
2024-12-30,SKU047,8,68868.0,8608.5,0
2024-12-31,SKU047,6,51651.0,8608.5,0
2025-01-01,SKU047,6,51651.0,8608.5,0
2025-01-02,SKU047,5,43042.5,8608.5,0
2025-01-03,SKU047,6,51651.0,8608.5,0
2025-01-04,SKU047,6,51651.0,8608.5,0
2025-01-05,SKU047,5,43042.5,8608.5,0
2025-01-06,SKU047,5,43042.5,8608.5,0
2025-01-07,SKU047,6,51651.0,8608.5,0
2025-01-08,SKU047,5,43042.5,8608.5,0
2025-01-09,SKU047,3,25825.5,8608.5,0
2025-01-10,SKU047,6,51651.0,8608.5,0
2025-01-11,SKU047,9,77476.5,8608.5,0
2025-01-12,SKU047,8,68868.0,8608.5,0
2025-01-13,SKU047,6,51651.0,8608.5,0
2025-01-14,SKU047,3,25825.5,8608.5,0
2025-01-15,SKU047,7,60259.5,8608.5,0
2025-01-16,SKU047,5,43042.5,8608.5,0
2025-01-17,SKU047,6,51651.0,8608.5,0
2025-01-18,SKU047,6,51651.0,8608.5,0
2025-01-19,SKU047,7,60259.5,8608.5,0
2025-01-20,SKU047,5,43042.5,8608.5,0
2025-01-21,SKU047,7,60259.5,8608.5,0
2025-01-22,SKU047,8,68868.0,8608.5,0
2025-01-23,SKU047,6,51651.0,8608.5,0
2025-01-24,SKU047,7,60259.5,8608.5,0
2025-01-25,SKU047,7,60259.5,8608.5,0
2025-01-26,SKU047,11,94693.5,8608.5,0
2025-01-27,SKU047,4,34434.0,8608.5,0
2025-01-28,SKU047,4,34434.0,8608.5,0
2025-01-29,SKU047,3,25825.5,8608.5,0
2025-01-30,SKU047,7,60259.5,8608.5,0
2025-01-31,SKU047,6,51651.0,8608.5,0
2025-02-01,SKU047,6,51651.0,8608.5,0
2025-02-02,SKU047,8,68868.0,8608.5,0
2025-02-03,SKU047,6,51651.0,8608.5,0
2025-02-04,SKU047,6,51651.0,8608.5,0
2025-02-05,SKU047,3,25825.5,8608.5,0
2025-02-06,SKU047,5,43042.5,8608.5,0
2025-02-07,SKU047,6,51651.0,8608.5,0
2025-02-08,SKU047,7,60259.5,8608.5,0
2025-02-09,SKU047,8,68868.0,8608.5,0
2025-02-10,SKU047,6,51651.0,8608.5,0
2025-02-11,SKU047,4,34434.0,8608.5,0
2025-02-12,SKU047,6,51651.0,8608.5,0
2025-02-13,SKU047,6,51651.0,8608.5,0
2025-02-14,SKU047,7,60259.5,8608.5,0
2025-02-15,SKU047,7,60259.5,8608.5,0
2025-02-16,SKU047,4,34434.0,8608.5,0
2025-02-17,SKU047,6,51651.0,8608.5,0
2025-02-18,SKU047,6,51651.0,8608.5,0
2025-02-19,SKU047,5,43042.5,8608.5,0
2025-02-20,SKU047,5,43042.5,8608.5,0
2025-02-21,SKU047,6,51651.0,8608.5,0
2025-02-22,SKU047,7,60259.5,8608.5,0
2025-02-23,SKU047,8,68868.0,8608.5,0
2025-02-24,SKU047,6,51651.0,8608.5,0
2025-02-25,SKU047,6,51651.0,8608.5,0
2025-02-26,SKU047,6,51651.0,8608.5,0
2025-02-27,SKU047,6,51651.0,8608.5,0
2025-02-28,SKU047,9,77476.5,8608.5,0
2025-03-01,SKU047,5,43042.5,8608.5,0
2025-03-02,SKU047,5,43042.5,8608.5,0
2025-03-03,SKU047,5,43042.5,8608.5,0
2025-03-04,SKU047,6,51651.0,8608.5,0
2025-03-05,SKU047,6,51651.0,8608.5,0
2025-03-06,SKU047,7,60259.5,8608.5,0
2025-03-07,SKU047,7,60259.5,8608.5,0
2025-03-08,SKU047,7,60259.5,8608.5,0
2025-03-09,SKU047,9,77476.5,8608.5,0
2025-03-10,SKU047,7,60259.5,8608.5,0
2025-03-11,SKU047,5,43042.5,8608.5,0
2025-03-12,SKU047,7,60259.5,8608.5,0
2025-03-13,SKU047,5,43042.5,8608.5,0
2025-03-14,SKU047,7,60259.5,8608.5,0
2025-03-15,SKU047,11,84907.57,7718.87,1
2025-03-16,SKU047,10,77251.4,7725.14,1
2025-03-17,SKU047,10,77077.7,7707.77,1
2025-03-18,SKU047,7,51355.29,7336.47,1
2025-03-19,SKU047,11,82343.36,7485.76,1
2025-03-20,SKU047,7,56336.7,8048.1,1
2025-03-21,SKU047,11,88145.64,8013.24,1
2025-03-22,SKU047,11,88922.13,8083.83,1
2025-03-23,SKU047,12,96732.72,8061.06,1
2025-03-24,SKU047,9,66716.28,7412.92,1
2025-03-25,SKU047,11,89757.8,8159.8,1
2025-03-26,SKU047,8,68868.0,8608.5,0
2025-03-27,SKU047,6,51651.0,8608.5,0
2025-03-28,SKU047,7,60259.5,8608.5,0
2025-03-29,SKU047,8,68868.0,8608.5,0
2025-03-30,SKU047,7,60259.5,8608.5,0
2025-03-31,SKU047,7,60259.5,8608.5,0
2025-04-01,SKU047,8,68868.0,8608.5,0
2025-04-02,SKU047,7,60259.5,8608.5,0
2025-04-03,SKU047,3,25825.5,8608.5,0
2025-04-04,SKU047,7,60259.5,8608.5,0
2025-04-05,SKU047,6,51651.0,8608.5,0
2025-04-06,SKU047,6,51651.0,8608.5,0
2025-04-07,SKU047,4,34434.0,8608.5,0
2025-04-08,SKU047,9,77476.5,8608.5,0
2025-04-09,SKU047,6,51651.0,8608.5,0
2025-04-10,SKU047,4,34434.0,8608.5,0
2025-04-11,SKU047,6,51651.0,8608.5,0
2025-04-12,SKU047,9,77476.5,8608.5,0
2025-04-13,SKU047,9,77476.5,8608.5,0
2025-04-14,SKU047,6,51651.0,8608.5,0
2025-04-15,SKU047,8,68868.0,8608.5,0
2025-04-16,SKU047,8,68868.0,8608.5,0
2025-04-17,SKU047,6,51651.0,8608.5,0
2025-04-18,SKU047,11,94693.5,8608.5,0
2025-04-19,SKU047,10,86085.0,8608.5,0
2025-04-20,SKU047,7,60259.5,8608.5,0
2025-04-21,SKU047,7,60259.5,8608.5,0
2025-04-22,SKU047,5,43042.5,8608.5,0
2025-04-23,SKU047,8,68868.0,8608.5,0
2025-04-24,SKU047,7,60259.5,8608.5,0
2025-04-25,SKU047,8,68868.0,8608.5,0
2025-04-26,SKU047,7,60259.5,8608.5,0
2025-04-27,SKU047,6,51651.0,8608.5,0
2025-04-28,SKU047,4,34434.0,8608.5,0
2025-04-29,SKU047,7,60259.5,8608.5,0
2025-04-30,SKU047,6,51651.0,8608.5,0
2025-05-01,SKU047,5,43042.5,8608.5,0
2025-05-02,SKU047,8,68868.0,8608.5,0
2025-05-03,SKU047,8,68868.0,8608.5,0
2025-05-04,SKU047,7,60259.5,8608.5,0
2025-05-05,SKU047,6,51651.0,8608.5,0
2025-05-06,SKU047,6,51651.0,8608.5,0
2025-05-07,SKU047,5,43042.5,8608.5,0
2025-05-08,SKU047,5,43042.5,8608.5,0
2025-05-09,SKU047,7,60259.5,8608.5,0
2025-05-10,SKU047,8,68868.0,8608.5,0
2025-05-11,SKU047,6,51651.0,8608.5,0
2025-05-12,SKU047,7,60259.5,8608.5,0
2025-05-13,SKU047,6,51651.0,8608.5,0
2025-05-14,SKU047,5,43042.5,8608.5,0
2025-05-15,SKU047,5,43042.5,8608.5,0
2025-05-16,SKU047,5,43042.5,8608.5,0
2025-05-17,SKU047,7,60259.5,8608.5,0
2025-05-18,SKU047,6,51651.0,8608.5,0
2025-05-19,SKU047,6,51651.0,8608.5,0
2025-05-20,SKU047,6,51651.0,8608.5,0
2025-05-21,SKU047,5,43042.5,8608.5,0
2025-05-22,SKU047,6,51651.0,8608.5,0
2025-05-23,SKU047,7,60259.5,8608.5,0
2025-05-24,SKU047,7,60259.5,8608.5,0
2025-05-25,SKU047,8,68868.0,8608.5,0
2025-05-26,SKU047,6,51651.0,8608.5,0
2025-05-27,SKU047,6,51651.0,8608.5,0
2025-05-28,SKU047,7,60259.5,8608.5,0
2025-05-29,SKU047,4,34434.0,8608.5,0
2025-05-30,SKU047,6,51651.0,8608.5,0
2025-05-31,SKU047,7,60259.5,8608.5,0
2025-06-01,SKU047,9,77476.5,8608.5,0
2025-06-02,SKU047,5,43042.5,8608.5,0
2025-06-03,SKU047,4,34434.0,8608.5,0
2025-06-04,SKU047,7,60259.5,8608.5,0
2025-06-05,SKU047,4,34434.0,8608.5,0
2025-06-06,SKU047,4,34434.0,8608.5,0
2025-06-07,SKU047,10,86085.0,8608.5,0
2025-06-08,SKU047,6,51651.0,8608.5,0
2025-06-09,SKU047,6,51651.0,8608.5,0
2025-06-10,SKU047,11,83879.51,7625.41,1
2025-06-11,SKU047,8,59012.4,7376.55,1
2025-06-12,SKU047,11,84613.65,7692.15,1
2025-06-13,SKU047,10,76376.9,7637.69,1
2025-06-14,SKU047,6,45817.98,7636.33,1
2025-06-15,SKU047,9,66409.83,7378.87,1
2025-06-16,SKU047,7,54778.15,7825.45,1
2025-06-17,SKU047,9,71745.39,7971.71,1
2025-06-18,SKU047,9,71328.15,7925.35,1
2025-06-19,SKU047,6,48310.02,8051.67,1
2025-06-20,SKU047,12,97624.2,8135.35,1
2025-06-21,SKU047,8,68868.0,8608.5,0
2025-06-22,SKU047,5,43042.5,8608.5,0
2025-06-23,SKU047,6,51651.0,8608.5,0
2025-06-24,SKU047,7,60259.5,8608.5,0
2025-06-25,SKU047,4,34434.0,8608.5,0
2025-06-26,SKU047,5,43042.5,8608.5,0
2025-06-27,SKU047,6,51651.0,8608.5,0
2025-06-28,SKU047,7,60259.5,8608.5,0
2025-06-29,SKU047,9,77476.5,8608.5,0
2025-06-30,SKU047,5,43042.5,8608.5,0
2025-07-01,SKU047,5,43042.5,8608.5,0
2025-07-02,SKU047,6,51651.0,8608.5,0
2025-07-03,SKU047,6,51651.0,8608.5,0
2025-07-04,SKU047,7,60259.5,8608.5,0
2025-07-05,SKU047,6,51651.0,8608.5,0
2025-07-06,SKU047,6,51651.0,8608.5,0
2025-07-07,SKU047,7,60259.5,8608.5,0
2025-07-08,SKU047,4,34434.0,8608.5,0
2025-07-09,SKU047,5,43042.5,8608.5,0
2025-07-10,SKU047,6,51651.0,8608.5,0
2025-07-11,SKU047,7,60259.5,8608.5,0
2025-07-12,SKU047,6,51651.0,8608.5,0
2025-07-13,SKU047,8,68868.0,8608.5,0
2025-07-14,SKU047,5,43042.5,8608.5,0
2025-07-15,SKU047,6,51651.0,8608.5,0
2025-07-16,SKU047,5,43042.5,8608.5,0
2025-07-17,SKU047,6,51651.0,8608.5,0
2025-07-18,SKU047,9,77476.5,8608.5,0
2025-07-19,SKU047,8,68868.0,8608.5,0
2025-07-20,SKU047,9,77476.5,8608.5,0
2025-07-21,SKU047,5,43042.5,8608.5,0
2025-07-22,SKU047,6,51651.0,8608.5,0
2025-07-23,SKU047,6,51651.0,8608.5,0
2025-07-24,SKU047,4,34434.0,8608.5,0
2025-07-25,SKU047,6,51651.0,8608.5,0
2025-07-26,SKU047,7,60259.5,8608.5,0
2025-07-27,SKU047,5,43042.5,8608.5,0
2025-07-28,SKU047,6,51651.0,8608.5,0
2025-07-29,SKU047,7,60259.5,8608.5,0
2025-07-30,SKU047,11,94693.5,8608.5,0
2025-07-31,SKU047,6,51651.0,8608.5,0
2025-08-01,SKU047,8,68868.0,8608.5,0
2025-08-02,SKU047,6,51651.0,8608.5,0
2025-08-03,SKU047,7,60259.5,8608.5,0
2025-08-04,SKU047,5,43042.5,8608.5,0
2025-08-05,SKU047,7,60259.5,8608.5,0
2025-08-06,SKU047,3,25825.5,8608.5,0
2025-08-07,SKU047,6,51651.0,8608.5,0
2025-08-08,SKU047,7,60259.5,8608.5,0
2025-08-09,SKU047,7,60259.5,8608.5,0
2025-08-10,SKU047,9,68343.66,7593.74,1
2025-08-11,SKU047,9,66119.67,7346.63,1
2025-08-12,SKU047,11,89744.82,8158.62,1
2025-08-13,SKU047,9,67688.46,7520.94,1
2025-08-14,SKU047,8,61073.44,7634.18,1
2025-08-15,SKU047,9,67169.07,7463.23,1
2025-08-16,SKU047,9,70439.67,7826.63,1
2025-08-17,SKU047,11,88648.34,8058.94,1
2025-08-18,SKU047,7,53970.07,7710.01,1
2025-08-19,SKU047,7,54171.32,7738.76,1
2025-08-20,SKU047,10,76600.8,7660.08,1
2025-08-21,SKU047,8,68868.0,8608.5,0
2025-08-22,SKU047,6,51651.0,8608.5,0
2025-08-23,SKU047,8,68868.0,8608.5,0
2025-08-24,SKU047,8,68868.0,8608.5,0
2025-08-25,SKU047,7,60259.5,8608.5,0
2025-08-26,SKU047,5,43042.5,8608.5,0
2025-08-27,SKU047,6,51651.0,8608.5,0
2025-08-28,SKU047,8,68868.0,8608.5,0
2025-08-29,SKU047,8,68868.0,8608.5,0
2025-08-30,SKU047,8,68868.0,8608.5,0
2025-08-31,SKU047,8,68868.0,8608.5,0
2025-09-01,SKU047,6,51651.0,8608.5,0
2025-09-02,SKU047,7,60259.5,8608.5,0
2025-09-03,SKU047,4,34434.0,8608.5,0
2025-09-04,SKU047,7,60259.5,8608.5,0
2025-09-05,SKU047,6,51651.0,8608.5,0
2025-09-06,SKU047,7,60259.5,8608.5,0
2025-09-07,SKU047,7,60259.5,8608.5,0
2025-09-08,SKU047,6,51651.0,8608.5,0
2025-09-09,SKU047,4,34434.0,8608.5,0
2025-09-10,SKU047,5,43042.5,8608.5,0
2025-09-11,SKU047,6,51651.0,8608.5,0
2025-09-12,SKU047,6,51651.0,8608.5,0
2025-09-13,SKU047,8,68868.0,8608.5,0
2025-09-14,SKU047,9,77476.5,8608.5,0
2025-09-15,SKU047,6,51651.0,8608.5,0
2025-09-16,SKU047,6,51651.0,8608.5,0
2025-09-17,SKU047,4,34434.0,8608.5,0
2025-09-18,SKU047,7,60259.5,8608.5,0
2025-09-19,SKU047,4,34434.0,8608.5,0
2025-09-20,SKU047,7,60259.5,8608.5,0
2025-09-21,SKU047,7,60259.5,8608.5,0
2025-09-22,SKU047,4,34434.0,8608.5,0
2025-09-23,SKU047,4,34434.0,8608.5,0
2025-09-24,SKU047,4,34434.0,8608.5,0
2025-09-25,SKU047,5,43042.5,8608.5,0
2025-09-26,SKU047,6,51651.0,8608.5,0
2025-09-27,SKU047,5,43042.5,8608.5,0
2025-09-28,SKU047,6,51651.0,8608.5,0
2025-09-29,SKU047,5,43042.5,8608.5,0
2025-09-30,SKU047,5,43042.5,8608.5,0
2025-10-01,SKU047,9,77476.5,8608.5,0
2025-10-02,SKU047,9,77476.5,8608.5,0
2025-10-03,SKU047,6,51651.0,8608.5,0
2025-10-04,SKU047,11,94693.5,8608.5,0
2025-10-05,SKU047,12,103302.0,8608.5,0
2025-10-06,SKU047,10,86085.0,8608.5,0
2025-10-07,SKU047,9,77476.5,8608.5,0
2025-10-08,SKU047,9,77476.5,8608.5,0
2025-10-09,SKU047,6,51651.0,8608.5,0
2025-10-10,SKU047,8,68868.0,8608.5,0
2025-10-11,SKU047,7,60259.5,8608.5,0
2025-10-12,SKU047,10,86085.0,8608.5,0
2025-10-13,SKU047,6,51651.0,8608.5,0
2025-10-14,SKU047,7,60259.5,8608.5,0
2025-10-15,SKU047,8,68868.0,8608.5,0
2025-10-16,SKU047,11,94693.5,8608.5,0
2025-10-17,SKU047,8,68868.0,8608.5,0
2025-10-18,SKU047,9,77476.5,8608.5,0
2025-10-19,SKU047,10,86085.0,8608.5,0
2025-10-20,SKU047,16,120333.28,7520.83,1
2025-10-21,SKU047,13,105992.64,8153.28,1
2025-10-22,SKU047,8,64535.84,8066.98,1
2025-10-23,SKU047,6,47185.98,7864.33,1
2025-10-24,SKU047,14,111803.44,7985.96,1
2025-10-25,SKU047,11,86492.67,7862.97,1
2025-10-26,SKU047,9,71988.93,7998.77,1
2025-10-27,SKU047,13,103452.05,7957.85,1
2025-10-28,SKU047,10,79049.8,7904.98,1
2025-10-29,SKU047,16,121479.68,7592.48,1
2025-10-30,SKU047,15,109872.15,7324.81,1
2025-10-31,SKU047,15,119679.6,7978.64,1
2025-11-01,SKU047,20,146978.4,7348.92,1
2025-11-02,SKU047,18,142988.58,7943.81,1
2025-11-03,SKU047,9,69084.63,7676.07,1
2025-11-04,SKU047,16,126679.52,7917.47,1
2025-11-05,SKU047,11,83074.97,7552.27,1
2025-11-06,SKU047,9,77476.5,8608.5,0
2025-11-07,SKU047,11,94693.5,8608.5,0
2025-11-08,SKU047,7,60259.5,8608.5,0
2025-11-09,SKU047,9,77476.5,8608.5,0
2025-11-10,SKU047,9,77476.5,8608.5,0
2025-11-11,SKU047,6,51651.0,8608.5,0
2025-11-12,SKU047,9,77476.5,8608.5,0
2025-11-13,SKU047,9,77476.5,8608.5,0
2025-11-14,SKU047,8,68868.0,8608.5,0
2025-11-15,SKU047,8,68868.0,8608.5,0
2025-11-16,SKU047,6,51651.0,8608.5,0
2025-11-17,SKU047,9,77476.5,8608.5,0
2025-11-18,SKU047,15,129127.5,8608.5,0
2025-11-19,SKU047,8,68868.0,8608.5,0
2025-11-20,SKU047,11,82363.27,7487.57,1
2025-11-21,SKU047,8,62714.56,7839.32,1
2025-11-22,SKU047,14,113783.6,8127.4,1
2025-11-23,SKU047,18,140221.98,7790.11,1
2025-11-24,SKU047,8,59582.0,7447.75,1
2025-11-25,SKU047,12,88183.92,7348.66,1
2025-11-26,SKU047,12,94501.8,7875.15,1
2025-11-27,SKU047,8,61069.6,7633.7,1
2025-11-28,SKU047,15,113817.3,7587.82,1
